is_weekend,is_holiday_period,rivalry_flag,nationally_televised_flag,promotion_flag,expected_promotion_lift_pct,home_team_win_pct_entering_game,away_team_win_pct_entering_game,home_team_recent_form,away_team_recent_form,home_team_popularity,away_team_popularity,temperature_f,snow_flag,severe_weather_flag,precipitation_flag,arena_capacity_feat,rolling_att_3,rolling_att_5,dow_ordinal,month,promotion_type,actual_attendance,game_id,season,game_date
1,0,0,1,1,4.58,0.4416,0.5413,0.6,0.4,0.7,0.95,47.3,0,0,0,19393,17537.333333333332,17289.4,4,3,Student Discount,19236,1012,2019,2020-03-06
1,0,0,0,1,6.77,0.289,0.2436,0.6,0.6,0.68,0.58,62.3,0,0,0,18206,15231.0,15842.0,4,3,Family Night,16530,1170,2019,2020-03-06
1,0,0,1,0,0.0,0.5395,0.4297,0.2,0.2,0.97,0.8,42.0,0,0,0,19060,18229.0,18187.0,4,3,None,18871,538,2019,2020-03-06
1,0,0,1,1,6.11,0.3523,0.5395,0.6,0.4,0.67,0.97,63.0,0,0,0,18203,16195.666666666666,16067.2,4,3,Family Night,18203,854,2019,2020-03-06
1,0,0,0,1,3.22,0.4297,0.5354,0.4,0.6,0.8,0.86,61.6,0,0,0,17341,16467.666666666668,16007.4,4,3,Student Discount,16255,696,2019,2020-03-06
1,0,1,1,1,5.6,0.4111,0.5598,0.6,0.6,0.74,0.91,70.4,0,0,0,19432,18759.333333333332,18584.4,4,3,Food Voucher,18229,222,2019,2020-03-06
1,0,0,0,1,5.34,0.3371,0.4577,0.0,0.8,0.61,0.72,70.3,0,0,0,19077,17110.0,17565.4,5,3,Family Night,17558,157,2019,2020-03-07
1,0,0,0,0,0.0,0.4468,0.3523,0.6,0.8,0.65,0.67,68.1,0,0,1,17923,17723.666666666668,17580.0,5,3,None,16239,473,2019,2020-03-07
1,0,0,1,0,0.0,0.4467,0.3985,0.2,0.6,0.88,0.79,40.8,0,0,0,19812,19442.0,18904.0,5,3,None,18681,789,2019,2020-03-07
1,0,0,0,0,0.0,0.5354,0.4577,0.4,0.6,0.86,0.72,41.5,0,0,0,17125,15050.0,15050.2,5,3,None,16571,947,2019,2020-03-07
1,0,0,1,1,5.85,0.4034,0.5395,0.6,0.6,0.75,0.97,46.0,0,0,0,18418,17103.333333333332,17057.6,5,3,Food Voucher,18418,1105,2019,2020-03-07
1,0,0,1,1,9.19,0.4774,0.3819,0.4,0.4,0.84,0.62,37.7,0,0,0,19600,18060.0,18309.6,5,3,Merchandise Giveaway,19600,631,2019,2020-03-07
1,0,0,0,0,0.0,0.4047,0.3923,0.6,0.8,0.69,0.76,39.9,0,0,0,19520,18102.333333333332,18089.0,5,3,None,18091,315,2019,2020-03-07
1,0,0,1,0,0.0,0.5413,0.3819,0.8,0.4,0.95,0.62,45.2,0,0,0,18064,17453.666666666668,17437.8,6,3,None,17407,408,2019,2020-03-08
1,0,0,0,1,7.17,0.3923,0.4297,0.6,0.4,0.76,0.8,66.9,0,0,0,19200,17100.0,17000.4,6,3,Theme Night,18509,250,2019,2020-03-08
1,0,0,0,1,7.22,0.3273,0.3819,0.4,0.2,0.66,0.62,57.0,0,0,0,20356,17290.0,17749.6,6,3,Theme Night,18781,1198,2019,2020-03-08
1,0,0,1,1,3.2,0.23,0.5395,0.4,0.6,0.57,0.97,95.8,0,0,0,18846,16000.333333333334,16025.2,6,3,Corporate Partner Night,18225,882,2019,2020-03-08
1,0,0,1,1,3.0,0.5395,0.23,0.6,0.6,0.97,0.57,31.6,1,1,1,19060,18772.666666666668,18523.6,6,3,Student Discount,16026,566,2019,2020-03-08
1,0,0,0,0,0.0,0.2567,0.3923,0.6,0.6,0.6,0.76,72.5,0,0,1,18978,16349.0,16574.0,6,3,None,16721,724,2019,2020-03-08
1,0,0,1,1,5.33,0.4405,0.5413,0.8,0.5,0.78,0.95,41.5,0,0,0,17732,16091.333333333334,15703.4,6,3,Family Night,17732,92,2019,2020-03-08
1,0,0,0,1,3.39,0.3553,0.4297,0.8,0.6,0.63,0.8,45.2,0,0,0,17608,14807.666666666666,15333.2,6,3,Corporate Partner Night,15643,1040,2019,2020-03-08
0,0,0,1,0,0.0,0.4297,0.5395,0.4,0.0,0.8,0.97,53.2,0,0,0,17341,16183.333333333334,16354.2,1,3,None,14967,659,2019,2020-03-10
0,0,1,1,1,3.14,0.5354,0.5395,1.0,0.4,0.86,0.97,48.4,0,0,0,17125,14865.333333333334,15346.2,1,3,Student Discount,16447,975,2019,2020-03-10
0,0,0,1,1,9.96,0.4117,0.4577,0.6,0.6,0.83,0.72,61.1,0,0,1,20917,19524.0,19915.6,1,3,Merchandise Giveaway,20917,185,2019,2020-03-10
0,0,0,1,0,0.0,0.4439,0.4774,0.6,0.4,0.73,0.84,48.0,0,0,0,19060,17394.666666666668,17252.0,1,3,None,16933,501,2019,2020-03-10
0,0,0,1,1,7.23,0.4467,0.3819,0.4,1.0,0.88,0.62,51.6,0,0,0,19812,19101.0,18969.2,1,3,Theme Night,18698,817,2019,2020-03-10
0,0,0,0,0,0.0,0.4577,0.3273,0.4,0.5,0.72,0.66,43.6,0,0,0,19621,17733.333333333332,17705.4,1,3,None,16411,27,2019,2020-03-10
0,0,0,0,1,5.06,0.3985,0.4111,0.8,0.2,0.79,0.74,44.4,0,0,0,19800,18113.666666666668,18160.2,1,3,Family Night,19393,1133,2019,2020-03-10
0,0,0,0,1,4.47,0.2436,0.4577,0.8,0.8,0.58,0.72,34.1,0,0,0,20491,17505.666666666668,17988.4,1,3,Community Night,17619,343,2019,2020-03-10
0,0,0,0,0,0.0,0.3688,0.3985,0.8,0.4,0.71,0.79,53.5,0,0,0,18055,16062.333333333334,16405.8,2,3,None,15842,436,2019,2020-03-11
0,0,0,0,1,3.34,0.3273,0.3819,0.6,0.4,0.66,0.62,74.2,0,0,1,20356,18207.0,17750.0,2,3,Premium Experience,17790,1226,2019,2020-03-11
0,0,0,0,1,6.0,0.3819,0.4577,0.4,0.4,0.62,0.72,56.0,0,0,1,17794,16790.666666666668,16190.6,2,3,Family Night,16513,594,2019,2020-03-11
0,0,0,0,1,8.22,0.3923,0.3523,0.8,0.4,0.76,0.67,63.9,0,0,0,19200,17503.0,17734.8,2,3,Merchandise Giveaway,18081,278,2019,2020-03-11
0,0,0,0,1,4.03,0.4034,0.3523,0.4,0.6,0.75,0.67,54.8,0,0,0,18418,17478.0,17463.2,2,3,Premium Experience,16076,1068,2019,2020-03-11
0,0,0,1,1,4.86,0.3828,0.4117,0.6,0.6,0.59,0.83,88.9,0,0,0,16867,14626.0,15124.4,2,3,Student Discount,15608,752,2019,2020-03-11
0,0,0,1,1,4.47,0.5327,0.4774,0.4,0.6,0.81,0.84,49.8,0,0,0,20478,19585.333333333332,19942.4,2,3,Student Discount,19545,910,2019,2020-03-11
0,0,0,0,1,9.43,0.4405,0.3688,0.6,0.5,0.78,0.71,52.3,0,0,0,17732,16091.333333333334,16032.0,2,3,Merchandise Giveaway,16558,120,2019,2020-03-11
0,0,1,1,0,0.0,0.4297,0.5598,0.6,0.4,0.8,0.91,51.0,0,0,0,17341,16032.666666666666,16125.0,3,3,None,16681,687,2019,2020-03-12
0,0,0,1,0,0.0,0.4439,0.4774,0.8,0.4,0.73,0.84,57.1,0,0,1,19060,17641.0,16946.8,3,3,None,16187,529,2019,2020-03-12
0,0,0,0,1,6.89,0.4416,0.4468,0.4,0.2,0.7,0.65,53.2,0,0,0,19393,18042.0,17875.2,3,3,Family Night,17999,1003,2019,2020-03-12
0,0,0,1,1,2.51,0.5598,0.4439,0.8,0.0,0.91,0.73,34.1,0,0,0,19156,18391.666666666668,18329.4,3,3,Corporate Partner Night,18064,55,2019,2020-03-12
0,0,0,0,0,0.0,0.3523,0.3828,0.6,0.6,0.67,0.59,66.7,0,0,0,18203,16346.666666666666,16617.2,3,3,None,15127,845,2019,2020-03-12
0,0,0,0,1,4.38,0.4111,0.289,0.6,0.8,0.74,0.68,52.1,0,0,0,19432,18358.333333333332,18660.4,3,3,Community Night,16591,213,2019,2020-03-12
0,0,0,1,1,2.71,0.289,0.4117,0.4,0.6,0.68,0.83,54.5,0,0,1,18206,15703.666666666666,15615.8,3,3,Corporate Partner Night,16571,1161,2019,2020-03-12
0,0,0,1,0,0.0,0.5413,0.289,0.4,0.6,0.95,0.68,61.8,0,0,0,18064,17234.666666666668,17554.4,3,3,None,15681,371,2019,2020-03-12
1,0,0,0,0,0.0,0.4047,0.3371,0.4,0.6,0.69,0.61,34.8,1,0,1,19520,17831.666666666668,18212.2,4,3,None,16951,306,2019,2020-03-13
1,0,0,1,1,9.82,0.5327,0.3985,0.8,0.6,0.81,0.79,54.7,0,0,0,20478,19274.333333333332,19755.8,4,3,Merchandise Giveaway,20478,938,2019,2020-03-13
1,0,0,1,1,4.45,0.3371,0.4117,1.0,0.4,0.61,0.83,59.8,0,0,1,19077,16929.0,17489.0,4,3,Premium Experience,18228,148,2019,2020-03-13
1,0,0,1,0,0.0,0.4468,0.4117,0.4,0.8,0.65,0.83,34.7,0,0,0,17923,17162.333333333332,17466.6,4,3,None,17524,464,2019,2020-03-13
1,0,0,1,0,0.0,0.4467,0.289,0.2,0.2,0.88,0.68,55.5,0,0,1,19812,19063.666666666668,19141.0,4,3,None,17447,780,2019,2020-03-13
1,0,0,0,1,5.3,0.4034,0.4468,0.8,0.4,0.75,0.65,61.5,0,0,0,18418,16697.333333333332,17160.8,4,3,Family Night,17979,1096,2019,2020-03-13
1,0,0,1,1,3.64,0.4774,0.4405,1.0,0.6,0.84,0.78,64.2,0,0,0,19600,18722.666666666668,18652.6,4,3,Premium Experience,18742,622,2019,2020-03-13
1,0,0,1,1,3.62,0.4405,0.5327,0.3333,0.6667,0.78,0.81,79.2,0,0,0,17732,16436.0,16512.8,5,3,Premium Experience,16907,83,2019,2020-03-14
1,0,0,0,1,3.99,0.2567,0.4111,0.4,0.6,0.6,0.74,67.1,0,0,1,18978,15804.666666666666,16600.2,5,3,Premium Experience,17633,715,2019,2020-03-14
1,0,0,0,0,0.0,0.23,0.3828,1.0,0.6,0.57,0.59,58.9,0,0,0,18846,16670.333333333332,16459.4,5,3,None,17537,873,2019,2020-03-14
1,0,0,0,0,0.0,0.3553,0.3819,0.4,0.2,0.63,0.62,42.8,0,0,0,17608,14549.0,15293.8,5,3,None,15750,1031,2019,2020-03-14
1,0,0,0,0,0.0,0.4111,0.3923,0.6,0.4,0.74,0.76,49.4,0,0,0,19432,17411.333333333332,18219.6,5,3,None,16954,241,2019,2020-03-14
1,0,0,1,0,0.0,0.5413,0.4297,0.4,1.0,0.95,0.8,54.4,0,0,0,18064,16440.333333333332,17089.8,5,3,None,18064,399,2019,2020-03-14
1,0,0,1,1,4.37,0.5395,0.4577,0.6,0.2,0.97,0.72,29.0,0,0,0,19060,17761.333333333332,17916.8,5,3,Premium Experience,19060,557,2019,2020-03-14
1,0,0,1,0,0.0,0.289,0.5413,0.4,0.6,0.68,0.95,47.3,0,0,0,18206,16177.333333333334,15758.8,5,3,None,16837,1189,2019,2020-03-14
1,0,0,1,1,9.25,0.4467,0.5354,0.6,0.8,0.88,0.86,38.2,0,0,0,19812,18275.333333333332,18689.6,6,3,Merchandise Giveaway,19812,808,2019,2020-03-15
1,0,0,1,0,0.0,0.4774,0.5395,0.8,0.2,0.84,0.97,67.3,0,0,0,19600,19314.0,18504.4,6,3,None,17990,650,2019,2020-03-15
1,0,0,1,0,0.0,0.4117,0.4439,0.6,0.2,0.83,0.73,39.6,0,0,0,20917,20335.0,19915.6,6,3,None,20633,176,2019,2020-03-15
1,0,0,0,0,0.0,0.5354,0.4416,0.6,0.0,0.86,0.7,47.6,0,0,0,17125,15335.333333333334,15633.6,6,3,None,15694,966,2019,2020-03-15
1,0,0,1,1,4.81,0.4577,0.5327,0.6,0.5,0.72,0.81,57.2,0,0,0,19621,17868.0,17352.4,6,3,Premium Experience,19621,18,2019,2020-03-15
1,0,0,0,0,0.0,0.3985,0.23,0.4,0.4,0.79,0.57,56.4,0,0,0,19800,18616.0,18316.4,6,3,None,18424,1124,2019,2020-03-15
1,0,0,0,0,0.0,0.4468,0.289,0.6,0.6,0.65,0.68,57.0,0,0,0,17923,17086.333333333332,17386.8,6,3,None,16417,492,2019,2020-03-15
1,0,1,1,0,0.0,0.2436,0.4117,0.4,0.4,0.58,0.83,62.1,0,0,0,20491,17638.666666666668,17995.8,6,3,None,20491,334,2019,2020-03-15
0,0,0,1,1,2.16,0.23,0.5598,0.6,0.8,0.57,0.91,66.9,0,0,1,18846,16773.0,16752.6,1,3,Corporate Partner Night,16858,901,2019,2020-03-17
0,0,0,0,0,0.0,0.3819,0.4468,1.0,0.6,0.62,0.65,48.6,0,0,0,17794,16580.333333333332,16584.8,1,3,None,15203,585,2019,2020-03-17
0,0,0,1,0,0.0,0.4405,0.5395,0.8,0.25,0.78,0.97,53.0,0,0,0,17732,17065.666666666668,16347.8,1,3,None,16892,111,2019,2020-03-17
0,0,0,0,1,4.69,0.3923,0.4439,0.4,0.4,0.76,0.73,46.1,0,0,0,19200,18382.666666666668,17578.0,1,3,Student Discount,18132,269,2019,2020-03-17
0,0,0,0,0,0.0,0.3828,0.4047,0.6,0.4,0.59,0.69,71.4,0,0,0,16867,14923.0,15167.8,1,3,None,14411,743,2019,2020-03-17
0,0,0,0,0,0.0,0.3273,0.4034,0.4,0.4,0.66,0.75,30.8,0,0,0,20356,18079.666666666668,17688.2,1,3,None,16616,1217,2019,2020-03-17
0,0,0,1,0,0.0,0.3688,0.4117,0.8,0.6,0.71,0.83,55.4,0,0,0,18055,16098.666666666666,16403.0,1,3,None,15424,427,2019,2020-03-17
0,0,0,0,1,5.61,0.3553,0.4468,0.6,0.2,0.63,0.65,35.3,0,0,0,17608,15166.666666666666,15163.2,1,3,Community Night,15963,1059,2019,2020-03-17
0,0,0,1,0,0.0,0.289,0.5598,0.8,0.8,0.68,0.91,49.5,0,0,0,18206,16646.0,16103.8,2,3,None,16044,1152,2019,2020-03-18
0,0,0,0,0,0.0,0.2436,0.5354,0.2,0.2,0.58,0.86,57.2,0,0,0,20491,19070.0,18125.4,2,3,None,17625,362,2019,2020-03-18
0,0,0,0,1,3.48,0.3523,0.4468,1.0,0.6,0.67,0.65,53.8,0,0,0,18203,16461.0,16383.4,2,3,Corporate Partner Night,15497,836,2019,2020-03-18
0,0,0,0,1,6.82,0.4297,0.3688,0.2,0.4,0.8,0.71,57.5,0,0,1,17341,15967.666666666666,16039.6,2,3,Theme Night,16555,678,2019,2020-03-18
0,0,0,1,1,4.56,0.4117,0.3553,0.6,0.6,0.83,0.63,56.8,0,0,0,20917,20822.333333333332,20024.4,2,3,Premium Experience,20122,204,2019,2020-03-18
0,0,0,0,1,6.94,0.4439,0.2567,1.0,0.4,0.73,0.6,61.1,0,0,0,19060,17393.333333333332,17060.8,2,3,Theme Night,16542,520,2019,2020-03-18
0,0,0,1,0,0.0,0.5598,0.3985,0.4,0.5,0.91,0.79,56.2,0,0,1,19156,18241.333333333332,18430.2,2,3,None,16914,46,2019,2020-03-18
0,0,0,0,0,0.0,0.4416,0.3688,0.6,0.6,0.7,0.71,34.2,0,0,0,19393,18191.0,17969.4,2,3,None,16712,994,2019,2020-03-18
0,0,0,0,1,6.04,0.4468,0.3819,0.6,0.2,0.65,0.62,58.3,0,0,0,17923,16726.666666666668,17085.6,3,3,Theme Night,17468,455,2019,2020-03-19
0,0,0,1,1,9.36,0.3828,0.5413,0.6,0.2,0.59,0.95,34.0,0,0,0,16867,14612.666666666666,14779.4,3,3,Merchandise Giveaway,15385,771,2019,2020-03-19
0,0,0,1,1,5.59,0.5327,0.5413,0.4,0.4,0.81,0.95,57.9,0,0,0,20478,19580.666666666668,19755.8,3,3,Food Voucher,19984,929,2019,2020-03-19
0,0,0,0,1,5.53,0.4047,0.4297,0.4,0.6,0.69,0.8,42.3,0,0,0,19520,18187.333333333332,17869.8,3,3,Food Voucher,17619,297,2019,2020-03-19
0,0,0,0,0,0.0,0.3819,0.3688,0.6,0.4,0.62,0.71,46.7,0,0,0,17794,16428.666666666668,16417.6,3,3,None,14836,613,2019,2020-03-19
0,0,0,0,1,4.36,0.4034,0.4047,0.4,0.2,0.75,0.69,36.9,0,0,0,18418,17491.0,17297.8,3,3,Community Night,16650,1087,2019,2020-03-19
0,0,0,0,0,0.0,0.3371,0.3273,0.6,0.0,0.61,0.66,46.3,0,0,1,19077,17400.666666666668,17423.2,3,3,None,15467,139,2019,2020-03-19
1,0,0,0,1,3.6,0.4111,0.4034,0.4,0.2,0.74,0.75,65.5,0,0,0,19432,17258.0,17724.0,4,3,Corporate Partner Night,19331,232,2019,2020-03-20
1,0,0,1,0,0.0,0.5598,0.5395,0.6,0.3333,0.91,0.97,52.9,0,0,0,19156,17494.0,18030.6,4,3,None,19156,74,2019,2020-03-20
1,0,0,1,1,3.54,0.289,0.5413,0.4,0.6,0.68,0.95,55.6,0,0,1,18206,16484.0,16282.6,4,3,Premium Experience,16298,1180,2019,2020-03-20
1,0,0,0,1,3.11,0.4416,0.3923,0.8,0.4,0.7,0.76,58.0,0,0,0,19393,17982.333333333332,17767.4,4,3,Premium Experience,18766,1022,2019,2020-03-20
1,0,0,1,0,0.0,0.5395,0.3371,0.6,0.2,0.97,0.61,38.4,0,0,0,19060,17985.666666666668,18280.8,4,3,None,17505,548,2019,2020-03-20
1,0,0,1,1,5.19,0.5413,0.4405,0.8,0.2,0.95,0.78,39.2,0,0,0,18064,17050.666666666668,17089.8,4,3,Community Night,18064,390,2019,2020-03-20
1,0,0,0,1,5.63,0.23,0.3985,0.6,0.6,0.57,0.79,48.6,0,0,0,18846,17540.0,16881.2,4,3,Family Night,18247,864,2019,2020-03-20
1,0,0,1,1,4.39,0.2567,0.5327,0.6,0.6,0.6,0.81,65.7,0,0,0,18978,16667.0,16680.2,4,3,Premium Experience,17847,706,2019,2020-03-20
1,0,0,1,1,4.89,0.4117,0.2567,0.4,0.25,0.83,0.6,36.8,0,0,0,20917,20557.333333333332,20352.0,5,3,Food Voucher,18167,167,2019,2020-03-21
1,0,0,0,1,5.26,0.4047,0.4111,0.6,0.8,0.69,0.74,38.1,0,0,0,19520,17553.666666666668,17613.0,5,3,Family Night,19318,325,2019,2020-03-21
1,0,0,1,1,5.35,0.4467,0.4405,0.2,0.6,0.88,0.78,48.7,0,0,0,19812,18652.333333333332,18890.0,5,3,Community Night,19812,799,2019,2020-03-21
1,0,0,0,1,5.97,0.5354,0.4047,0.8,0.6,0.86,0.69,46.8,0,0,0,17125,16237.333333333334,15347.4,5,3,Community Night,16802,957,2019,2020-03-21
1,0,0,1,0,0.0,0.3985,0.5598,0.6,0.6,0.79,0.91,59.8,0,0,0,19800,18462.666666666668,18431.6,5,3,None,19800,1115,2019,2020-03-21
1,0,0,0,0,0.0,0.4468,0.4297,0.4,0.6,0.65,0.8,50.2,0,0,0,17923,17136.333333333332,17028.8,5,3,None,15384,483,2019,2020-03-21
1,0,0,1,1,5.91,0.4774,0.3985,0.8,0.0,0.84,0.79,66.5,0,0,0,19600,18777.333333333332,18580.0,5,3,Food Voucher,19600,641,2019,2020-03-21
1,0,0,0,0,0.0,0.4577,0.4297,0.6,0.5,0.72,0.8,51.5,0,0,0,19621,18217.0,17846.4,5,3,None,16967,9,2019,2020-03-21
1,0,0,0,0,0.0,0.3273,0.23,0.2,0.6,0.66,0.57,58.8,0,0,0,20356,17729.0,17805.4,6,3,None,17037,1208,2019,2020-03-22
1,0,0,0,1,7.23,0.2567,0.4468,0.6,0.2,0.6,0.65,71.1,0,0,0,18978,17400.333333333332,16578.8,6,3,Theme Night,18224,734,2019,2020-03-22
1,0,0,0,1,2.1,0.3553,0.4468,0.2,0.2,0.63,0.65,62.0,0,0,1,17608,15785.333333333334,15072.0,6,3,Corporate Partner Night,15078,1050,2019,2020-03-22
1,0,0,0,1,8.34,0.23,0.4034,0.2,0.4,0.57,0.75,70.7,0,0,0,18846,17547.333333333332,17084.8,6,3,Merchandise Giveaway,18699,892,2019,2020-03-22
1,0,0,1,0,0.0,0.3688,0.5327,0.4,0.4,0.71,0.81,54.5,0,0,0,18055,15797.333333333334,15890.6,6,3,None,17623,418,2019,2020-03-22
1,0,0,0,0,0.0,0.4405,0.4047,0.8,0.5,0.78,0.69,48.9,0,0,0,17732,16785.666666666668,16621.4,6,3,None,14976,102,2019,2020-03-22
1,0,0,0,1,6.07,0.3923,0.4111,0.6,0.6,0.76,0.74,31.0,0,0,0,19200,18240.666666666668,17744.4,6,3,Theme Night,17374,260,2019,2020-03-22
1,0,0,0,0,0.0,0.3819,0.5354,0.6,0.8,0.62,0.86,47.5,0,0,0,17794,15517.333333333334,15956.0,6,3,None,15147,576,2019,2020-03-22
0,0,0,0,0,0.0,0.4416,0.3523,0.0,0.6,0.7,0.67,30.3,0,0,0,19393,17825.666666666668,18010.2,1,3,None,16632,985,2019,2020-03-24
0,0,0,0,1,2.34,0.3523,0.2567,0.8,0.4,0.67,0.6,23.4,0,0,0,18203,16275.666666666666,15932.8,1,3,Corporate Partner Night,14719,827,2019,2020-03-24
0,0,0,0,1,6.4,0.4439,0.4405,0.6,0.2,0.73,0.78,34.1,0,0,0,19060,16554.0,17130.4,1,3,Family Night,18620,511,2019,2020-03-24
0,0,0,0,0,0.0,0.4577,0.23,0.6,0.5,0.72,0.57,69.9,0,0,0,19621,17666.333333333332,18038.4,1,3,None,16178,37,2019,2020-03-24
0,0,0,0,1,3.84,0.4297,0.3273,0.6,0.2,0.8,0.66,60.9,0,0,0,17341,16067.666666666666,16266.8,1,3,Student Discount,16422,669,2019,2020-03-24
0,0,0,1,0,0.0,0.4117,0.5413,0.4,0.6,0.83,0.95,27.3,0,0,1,20917,19640.666666666668,20151.2,1,3,None,18327,195,2019,2020-03-24
0,0,0,1,0,0.0,0.2436,0.4467,0.6,1.0,0.58,0.88,62.0,0,0,1,20491,18578.333333333332,18206.4,1,3,None,17388,353,2019,2020-03-24
0,0,0,0,1,4.11,0.3985,0.3523,0.4,0.6,0.79,0.67,67.5,0,0,1,19800,19205.666666666668,18814.4,1,3,Food Voucher,17334,1143,2019,2020-03-24
0,0,0,1,1,6.09,0.3828,0.4467,0.6,0.4,0.59,0.88,33.2,0,0,0,16867,15134.666666666666,14913.0,2,3,Theme Night,15049,762,2019,2020-03-25
0,0,0,0,0,0.0,0.4034,0.4468,0.6,0.4,0.75,0.65,36.5,0,0,0,18418,16901.666666666668,16944.2,2,3,None,15336,1078,2019,2020-03-25
0,0,0,0,1,4.46,0.3688,0.3371,0.2,0.6,0.71,0.61,21.1,0,0,1,18055,16296.333333333334,16268.6,2,3,Student Discount,15190,446,2019,2020-03-25
0,0,0,0,0,0.0,0.4047,0.4577,0.4,0.6,0.69,0.72,38.2,0,0,0,19520,17962.666666666668,18299.8,2,3,None,17175,288,2019,2020-03-25
0,0,0,0,0,0.0,0.3819,0.2567,0.6,0.6,0.62,0.6,48.0,0,0,1,17794,15062.0,15853.8,2,3,None,13871,604,2019,2020-03-25
0,0,0,0,0,0.0,0.3371,0.4439,0.4,0.0,0.61,0.73,32.2,1,0,1,19077,17084.333333333332,16896.4,2,3,None,14480,130,2019,2020-03-25
0,0,0,1,0,0.0,0.5327,0.5354,0.6,0.8,0.81,0.86,61.2,0,0,0,20478,20002.333333333332,19657.0,2,3,None,17372,920,2019,2020-03-25
0,0,0,1,0,0.0,0.4416,0.5598,0.6,0.4,0.7,0.91,53.5,0,0,0,19393,17370.0,17869.0,3,3,None,15996,1013,2019,2020-03-26
0,0,0,0,0,0.0,0.289,0.3553,0.6,0.6,0.68,0.63,56.6,0,0,0,18206,16393.0,16456.0,3,3,None,15329,1171,2019,2020-03-26
0,0,0,1,1,2.27,0.5598,0.4468,0.8,0.0,0.91,0.65,56.3,0,0,0,19156,18044.666666666668,18158.8,3,3,Corporate Partner Night,17490,65,2019,2020-03-26
0,0,0,1,1,9.65,0.5413,0.5598,0.8,0.4,0.95,0.91,83.8,0,0,0,18064,17269.666666666668,17089.8,3,3,Merchandise Giveaway,18064,381,2019,2020-03-26
0,0,0,0,0,0.0,0.3523,0.4047,0.6,0.2,0.67,0.69,36.0,0,0,1,18203,15114.333333333334,15919.8,3,3,None,14856,855,2019,2020-03-26
0,0,0,1,1,3.02,0.5395,0.3553,0.2,0.6,0.97,0.63,58.0,0,0,0,19060,17530.333333333332,17969.8,3,3,Premium Experience,17019,539,2019,2020-03-26
0,0,0,0,0,0.0,0.4297,0.23,0.6,0.2,0.8,0.57,65.7,0,0,0,17341,16552.666666666668,16176.0,3,3,None,15223,697,2019,2020-03-26
0,0,0,0,1,3.99,0.4111,0.3523,0.6,0.6,0.74,0.67,62.3,0,0,0,19432,17625.333333333332,17703.8,3,3,Corporate Partner Night,18405,223,2019,2020-03-26
1,0,0,1,1,2.67,0.4467,0.3523,0.4,0.6,0.88,0.67,44.8,0,0,0,19812,19023.666666666668,18890.0,4,3,Corporate Partner Night,17095,790,2019,2020-03-27
1,0,0,0,0,0.0,0.5354,0.4405,0.6,0.4,0.86,0.78,53.9,0,0,1,17125,16314.333333333334,15700.4,4,3,None,15475,948,2019,2020-03-27
1,0,0,1,0,0.0,0.4774,0.3688,0.6,0.4,0.84,0.71,51.7,0,0,0,19600,18777.333333333332,19106.4,4,3,None,18292,632,2019,2020-03-27
1,0,0,0,1,6.02,0.4468,0.4111,0.6,0.8,0.65,0.74,25.9,0,0,0,17923,16423.0,16606.4,4,3,Family Night,16726,474,2019,2020-03-27
1,0,0,0,1,7.24,0.4047,0.3828,0.6,0.2,0.69,0.59,44.8,0,0,1,19520,18037.333333333332,17830.8,4,3,Theme Night,19498,316,2019,2020-03-27
1,0,0,1,1,4.56,0.3371,0.4117,0.2,0.6,0.61,0.83,61.9,0,0,1,19077,16058.333333333334,16429.8,4,3,Premium Experience,19077,158,2019,2020-03-27
1,0,0,0,1,4.99,0.4034,0.3273,0.6,0.6,0.75,0.66,48.6,0,0,0,18418,16655.0,16891.8,4,3,Food Voucher,16394,1106,2019,2020-03-27
1,0,0,0,1,5.43,0.4405,0.3553,0.8,0.0,0.78,0.63,46.8,0,0,0,17732,16258.333333333334,16613.0,5,3,Food Voucher,16345,93,2019,2020-03-28
1,0,0,1,1,9.5,0.23,0.5413,0.4,0.4,0.57,0.95,40.1,0,0,0,18846,17934.666666666668,17913.2,5,3,Merchandise Giveaway,18197,883,2019,2020-03-28
1,0,0,0,1,3.97,0.3923,0.289,0.4,1.0,0.76,0.68,43.9,0,0,0,19200,17862.333333333332,18130.8,5,3,Premium Experience,17042,251,2019,2020-03-28
1,0,0,0,0,0.0,0.3553,0.289,0.8,0.2,0.63,0.68,42.5,0,0,1,17608,15597.0,15308.2,5,3,None,15620,1041,2019,2020-03-28
1,0,0,1,1,6.13,0.3273,0.4117,0.4,0.6,0.66,0.83,25.7,1,0,1,20356,17147.666666666668,17578.4,5,3,Family Night,19987,1199,2019,2020-03-28
1,0,0,1,0,0.0,0.5413,0.3688,0.8,0.6,0.95,0.71,45.5,0,0,1,18064,18064.0,17456.0,5,3,None,16968,409,2019,2020-03-28
1,0,0,1,1,5.74,0.5395,0.5327,0.4,0.6,0.97,0.81,57.7,0,0,0,19060,17861.333333333332,17696.2,5,3,Food Voucher,19060,567,2019,2020-03-28
1,0,0,1,0,0.0,0.2567,0.4467,0.4,0.2,0.6,0.88,57.3,0,0,0,18978,17901.333333333332,17214.4,5,3,None,17302,725,2019,2020-03-28
1,0,0,1,1,6.08,0.4467,0.4468,0.4,0.4,0.88,0.65,41.5,0,0,0,19812,18906.333333333332,18572.8,6,3,Theme Night,19812,818,2019,2020-03-29
