is_weekend,is_holiday_period,rivalry_flag,nationally_televised_flag,promotion_flag,expected_promotion_lift_pct,home_team_win_pct_entering_game,away_team_win_pct_entering_game,home_team_recent_form,away_team_recent_form,home_team_popularity,away_team_popularity,temperature_f,snow_flag,severe_weather_flag,precipitation_flag,arena_capacity_feat,rolling_att_3,rolling_att_5,dow_ordinal,month,promotion_type,promotion_cost,sponsor_value_estimate,planned_avg_base_price,rolling_rev_3,rolling_rev_5,total_game_day_revenue,game_id,season,game_date
0,0,0,0,1,4.37,0.407,0.4945,0.6,0.6,0.74,0.78,51.3,0,0,0,19432,16268.333333333334,16991.2,3,10,Food Voucher,11702.41,70344.81,184.73306666666664,3555221.2533333334,3722608.326,4069835.2600000002,1453,2020,2020-10-22
0,0,0,1,0,0.0,0.5422,0.5078,0.4,0.6,0.97,0.7,51.1,0,0,0,19060,17960.0,18400.0,3,10,None,0.0,0.0,206.38253333333336,3947994.039999999,4076548.0,3928889.96,1767,2020,2020-10-22
0,0,0,0,0,0.0,0.5078,0.5121,0.8,0.8,0.7,0.72,62.1,0,0,0,19393,17599.0,17297.4,3,10,None,0.0,0.0,183.91866666666667,3890324.6833333336,3821306.5640000002,3598190.25,2238,2020,2020-10-22
0,0,0,1,1,4.82,0.5906,0.3895,0.4,0.4,0.95,0.76,53.8,0,0,0,18064,17640.333333333332,17574.6,3,10,Food Voucher,13176.42,35561.86,205.9753333333333,3895903.31,3876070.778,3676889.8200000003,1610,2020,2020-10-22
0,0,0,0,1,2.56,0.3362,0.4744,0.2,0.2,0.68,0.69,54.2,0,0,0,18206,15930.0,15696.2,3,10,Corporate Partner Night,5656.28,62136.47,183.51146666666665,3513144.81,3432220.1780000003,3385062.58,2395,2020,2020-10-22
0,0,0,1,1,6.02,0.566,0.5422,0.6,0.0,0.91,0.97,42.1,0,0,0,19156,18450.0,18104.2,3,10,Theme Night,15676.76,66446.25,205.16093333333333,4087622.903333334,4009034.7839999995,4201597.84,1296,2020,2020-10-22
1,0,0,0,1,8.66,0.399,0.3003,0.8,0.2,0.63,0.66,85.2,0,0,0,17608,15531.0,15684.6,4,10,Merchandise Giveaway,23006.44,58802.2,196.06680000000003,3393932.3833333333,3460392.104,3921891.0100000002,2275,2020,2020-10-23
1,0,0,0,1,4.51,0.4945,0.4542,0.8,0.0,0.78,0.65,44.6,0,0,0,17732,16862.0,16802.0,4,10,Premium Experience,33983.98,46904.49,199.12079999999997,3723296.9499999997,3696313.9799999995,3893588.08,1333,2020,2020-10-23
1,0,0,1,0,0.0,0.5422,0.4744,0.4,0.6,0.97,0.69,37.4,0,0,0,19060,18206.0,18174.2,4,10,None,0.0,0.0,219.95586666666668,4004203.9566666656,3998596.9839999997,4197783.33,1804,2020,2020-10-23
1,0,0,0,1,8.02,0.3164,0.3362,0.8,0.0,0.6,0.68,39.4,0,0,0,18978,17597.0,17289.8,4,10,Merchandise Giveaway,22320.76,15375.17,195.45600000000002,3854677.063333334,3801850.5939999996,4278475.67,1961,2020,2020-10-23
1,0,0,0,1,4.13,0.3003,0.4197,0.8,0.2,0.66,0.71,51.2,0,0,0,20356,18841.0,18652.2,4,10,Food Voucher,10869.77,72598.63,196.67759999999998,4182454.5433333335,4150153.614,4334401.46,2432,2020,2020-10-23
1,0,0,1,1,3.93,0.4197,0.5906,0.8,0.8,0.71,0.95,43.0,0,0,1,18055,16951.0,16966.6,4,10,Premium Experience,30312.76,46522.37,214.66226666666668,3746343.66,3754899.7660000003,3814215.32,1647,2020,2020-10-23
1,0,0,0,1,9.19,0.2305,0.2,0.8,0.6,0.57,0.58,39.7,0,0,0,18846,17460.0,17115.4,4,10,Merchandise Giveaway,23770.21,20329.59,194.8452,3914411.0999999996,3812293.604,4177854.2299999995,2118,2020,2020-10-23
1,0,0,0,1,6.36,0.3895,0.3362,0.4,0.2,0.76,0.68,67.8,0,0,0,19200,18706.0,18057.8,4,10,Theme Night,19379.53,66999.83,198.71359999999999,4201503.47,4041216.3459999994,4078071.51,1490,2020,2020-10-23
1,0,0,0,0,0.0,0.3528,0.3164,0.6,0.2,0.62,0.6,53.5,0,0,0,17794,16826.666666666668,16426.0,5,10,None,0.0,0.0,195.8632,3795152.436666667,3689809.582,3329254.5999999996,1841,2020,2020-10-24
1,0,0,0,1,4.98,0.4,0.4912,0.6,0.2,0.59,0.86,55.6,0,0,0,16867,15352.0,15366.6,5,10,Premium Experience,32113.05,51281.89,195.2524,3377506.9333333336,3402426.4200000004,3701094.11,1998,2020,2020-10-24
1,0,0,0,1,6.73,0.4542,0.399,0.2,0.6,0.65,0.63,47.5,0,0,0,17923,15657.333333333334,15733.8,5,10,Family Night,8843.4,65995.41,196.47400000000002,3412805.4966666666,3446087.274,3882732.82,1684,2020,2020-10-24
1,0,0,1,1,3.27,0.5894,0.5193,0.8,0.4,0.81,0.84,40.1,0,0,0,20478,19981.666666666668,19145.2,5,10,Premium Experience,26019.9,22309.52,216.69826666666668,4396679.133333334,4196179.984,4271797.83,2155,2020,2020-10-24
1,0,0,0,1,6.38,0.4539,0.4744,0.8,0.0,0.75,0.69,52.1,0,0,0,18418,17070.333333333332,16809.4,5,10,Family Night,9122.1,28890.28,198.51000000000002,3782348.8699999996,3703964.41,4031553.2299999995,2312,2020,2020-10-24
1,0,0,0,0,0.0,0.4744,0.2305,0.6,0.4,0.69,0.57,27.2,0,0,0,19520,16843.333333333332,17134.6,5,10,None,0.0,0.0,197.2884,3720641.4299999997,3790440.28,3842131.94,1527,2020,2020-10-24
1,0,0,0,0,0.0,0.2986,0.3003,0.8,0.8,0.61,0.66,55.8,0,0,1,19077,16806.0,16503.6,5,10,None,0.0,0.0,195.65959999999998,3701027.186666667,3625343.6100000003,3392333.46,1370,2020,2020-10-24
1,0,0,1,0,0.0,0.4487,0.5121,0.4,0.4,0.88,0.72,37.2,0,0,0,19812,18720.333333333332,18818.4,6,10,None,0.0,0.0,218.12346666666667,4114850.6266666665,4148576.3760000006,4369980.75,2035,2020,2020-10-25
1,0,0,1,0,0.0,0.4912,0.5894,0.2,0.6,0.86,0.81,60.3,0,0,0,17125,15935.333333333334,16131.4,6,10,None,0.0,0.0,217.71626666666668,3551903.776666666,3582931.6619999995,3794937.9,2192,2020,2020-10-25
1,0,0,1,1,5.38,0.4542,0.4487,0.4,0.4,0.65,0.88,56.6,0,0,0,17923,15968.333333333334,16083.2,6,10,Community Night,9293.11,18295.36,213.4406666666667,3489415.9433333334,3535124.9880000004,3905099.55,1721,2020,2020-10-25
1,0,0,0,0,0.0,0.5121,0.3362,0.6,0.5,0.72,0.68,54.5,0,0,0,19621,17721.666666666668,17981.4,6,10,None,0.0,0.0,197.8992,3857898.7399999998,3945974.9739999995,3840735.6899999995,1250,2020,2020-10-25
1,0,0,1,0,0.0,0.2,0.5894,0.6,0.4,0.58,0.81,42.4,0,0,0,20491,18198.333333333332,18430.4,6,10,None,0.0,0.0,212.01546666666667,4012768.7000000007,4077986.146,4519490.37,1564,2020,2020-10-25
1,0,0,0,1,3.36,0.3961,0.4744,0.4,0.2,0.79,0.69,51.0,0,0,0,19800,17441.666666666668,18115.6,6,10,Premium Experience,28526.74,63988.31,199.3244,3868932.0300000007,4035311.12,4105839.1900000004,2349,2020,2020-10-25
1,0,1,1,1,3.01,0.3879,0.2,0.2,0.2,0.83,0.58,50.6,0,0,1,20917,19075.666666666668,19178.8,6,10,Student Discount,3600.25,44135.34,242.55546666666666,4221305.13,4242204.822,4669669.7700000005,1407,2020,2020-10-25
1,0,0,1,0,0.0,0.5193,0.4295,0.4,0.2,0.84,0.8,77.2,0,0,0,19600,18452.0,18729.0,6,10,None,0.0,0.0,217.3090666666667,4065552.696666667,4125909.5579999997,4143195.36,1878,2020,2020-10-25
0,0,0,0,1,4.41,0.5078,0.4744,0.4,0.6,0.7,0.69,79.5,0,0,0,19393,16599.0,17126.0,1,10,Community Night,7776.56,61241.62,183.91866666666667,3675664.983333333,3797424.514,3712833.25,2229,2020,2020-10-27
0,0,0,0,0,0.0,0.3362,0.4295,0.4,0.4,0.68,0.8,39.7,0,0,0,18206,15596.0,15764.4,1,10,None,0.0,0.0,183.51146666666665,3405287.3266666667,3442491.0100000002,3381991.7500000005,2386,2020,2020-10-27
0,0,0,1,0,0.0,0.5906,0.4744,0.4,0.8,0.95,0.69,28.4,0,0,0,18064,17494.333333333332,17260.2,1,10,None,0.0,0.0,205.9753333333333,3886654.046666667,3823768.266,3439407.69,1601,2020,2020-10-27
0,0,0,0,0,0.0,0.4295,0.3164,0.8,0.0,0.8,0.6,21.9,0,0,0,17341,16037.333333333334,15704.0,1,10,None,0.0,0.0,185.95466666666667,3543779.686666667,3468446.62,3120697.6100000003,1915,2020,2020-10-27
0,0,0,0,1,4.91,0.4221,0.4744,0.8,0.4,0.73,0.69,76.2,0,0,0,19060,18094.666666666668,18289.4,1,10,Food Voucher,11378.23,25343.11,184.52946666666665,4020216.4333333336,4055790.7299999995,3974299.5300000003,1758,2020,2020-10-27
0,0,0,1,0,0.0,0.407,0.5193,0.6,0.2,0.74,0.84,26.1,0,0,0,19432,17202.0,16772.2,1,10,None,0.0,0.0,201.69973333333334,3806590.233333333,3692859.536,3668230.34,1444,2020,2020-10-27
0,0,0,0,0,0.0,0.3818,0.3164,1.0,0.6,0.67,0.6,28.5,0,0,0,18203,17112.333333333332,16598.8,1,10,None,0.0,0.0,183.30786666666665,3821454.6766666663,3677687.8380000005,3321419.0,2072,2020,2020-10-27
0,0,0,1,1,5.72,0.566,0.4542,0.6,0.0,0.91,0.65,58.3,0,0,0,19156,18528.0,18611.6,1,10,Community Night,9096.42,55728.35,205.16093333333333,4097254.3800000004,4110741.9699999997,4094655.9,1287,2020,2020-10-27
0,0,0,1,0,0.0,0.5906,0.4295,0.6,0.4,0.95,0.8,36.4,0,0,0,18064,16733.333333333332,17011.4,2,10,None,0.0,0.0,205.9753333333333,3697568.4166666665,3760801.4880000004,3435161.95,1638,2020,2020-10-28
0,0,0,0,1,7.03,0.3003,0.3164,0.2,0.6,0.66,0.6,80.6,0,0,0,20356,18856.666666666668,18792.0,2,10,Theme Night,15633.51,48125.27,183.10426666666663,4225634.899999999,4193645.174,3834065.0500000003,2423,2020,2020-10-28
0,0,0,1,0,0.0,0.3164,0.3879,0.6,0.6,0.6,0.83,69.4,0,0,0,18978,18006.0,17626.6,2,10,None,0.0,0.0,198.84933333333333,3973830.1,3885077.25,3696901.42,1952,2020,2020-10-28
0,0,0,1,0,0.0,0.5422,0.5193,0.4,0.6,0.97,0.84,79.6,0,0,0,19060,18138.333333333332,18133.6,2,10,None,0.0,0.0,206.38253333333336,4014473.789999999,3994131.082,3606710.74,1795,2020,2020-10-28
0,0,0,0,0,0.0,0.3895,0.4744,0.4,0.2,0.76,0.69,44.2,0,0,0,19200,18307.333333333332,18250.2,2,10,None,0.0,0.0,185.14026666666663,4137670.0933333337,4096460.704,3423198.88,1481,2020,2020-10-28
0,0,0,1,0,0.0,0.4945,0.5422,0.6,0.25,0.78,0.97,41.3,0,0,0,17732,16862.0,16863.8,2,10,None,0.0,0.0,202.51413333333332,3722272.6733333333,3716463.142,3529415.15,1324,2020,2020-10-28
0,0,0,0,1,7.41,0.399,0.3362,0.2,0.2,0.63,0.68,25.1,0,0,1,17608,16273.333333333334,16051.2,2,10,Theme Night,16456.42,67407.98,182.49346666666668,3575084.97,3541502.0020000003,3559505.81,2266,2020,2020-10-28
0,0,0,0,1,3.74,0.2305,0.4,0.6,0.4,0.57,0.59,41.7,0,0,0,18846,17773.333333333332,17488.8,2,10,Corporate Partner Night,4280.85,71360.98,181.27186666666665,3976450.8666666658,3908610.7939999998,3544966.8600000003,2109,2020,2020-10-28
0,0,0,1,0,0.0,0.2986,0.5894,0.8,0.6667,0.61,0.81,48.7,0,0,1,19077,16012.666666666666,16469.4,3,10,None,0.0,0.0,199.05293333333333,3483839.4899999998,3622633.1920000003,3691025.01,1361,2020,2020-10-29
0,0,0,0,1,5.26,0.4539,0.4197,0.4,0.4,0.75,0.71,44.4,0,0,1,18418,17117.666666666668,16962.8,3,10,Food Voucher,13327.61,46514.55,184.93666666666667,3797210.1999999997,3737091.964,3382318.8899999997,2303,2020,2020-10-29
0,0,0,0,0,0.0,0.4744,0.3961,0.2,0.2,0.69,0.79,58.0,0,0,0,19520,17386.666666666668,17254.2,3,10,None,0.0,0.0,183.71506666666664,3817668.336666666,3823679.95,3649249.4899999998,1518,2020,2020-10-29
0,0,0,0,1,6.45,0.3003,0.399,0.4,0.4,0.66,0.63,64.0,0,0,0,20356,18132.666666666668,18603.6,3,10,Theme Night,20236.74,21060.17,183.10426666666663,4047329.3633333333,4143166.028,4273104.66,2460,2020,2020-10-29
0,0,0,0,1,4.72,0.4197,0.4945,0.4,0.4,0.71,0.78,61.3,0,0,0,18055,17337.666666666668,17233.2,3,10,Community Night,10284.43,39069.26,184.12226666666663,3828329.6566666663,3816377.918,3568330.6000000006,1675,2020,2020-10-29
0,0,0,0,0,0.0,0.4,0.3528,0.4,1.0,0.59,0.62,26.1,0,0,1,16867,15627.0,15522.0,3,10,None,0.0,0.0,181.67906666666664,3452437.393333333,3418558.6100000003,2912210.1,1989,2020,2020-10-29
0,0,0,0,0,0.0,0.3528,0.3362,0.4,0.4,0.62,0.68,42.3,0,0,0,17794,15926.333333333334,16172.8,3,10,None,0.0,0.0,182.28986666666665,3546616.67,3621083.744,3181478.1799999997,1832,2020,2020-10-29
0,0,0,1,0,0.0,0.5894,0.4542,0.8,0.8,0.81,0.65,39.4,0,0,0,20478,19545.666666666668,19515.4,3,10,None,0.0,0.0,203.12493333333333,4338009.8966666665,4312622.114,4131495.2,2146,2020,2020-10-29
1,0,0,0,0,0.0,0.5121,0.4,0.2,0.5,0.72,0.59,47.0,0,0,1,19621,17835.333333333332,17978.2,4,10,None,0.0,0.0,197.8992,3916103.026666666,3938823.918,3671940.02,1241,2020,2020-10-30
1,0,0,1,1,9.68,0.3879,0.4221,0.4,0.6,0.83,0.73,42.6,0,0,0,20917,19150.0,19506.4,4,10,Merchandise Giveaway,19351.0,30405.54,217.10546666666667,4209508.336666666,4322751.108,4425926.23,1398,2020,2020-10-30
1,0,0,0,1,7.51,0.3961,0.3362,0.4,0.2,0.79,0.68,56.8,0,0,0,19800,17408.333333333332,17949.4,4,10,Theme Night,16887.82,45466.19,199.3244,3851394.3933333345,3993485.396,4298291.34,2340,2020,2020-10-30
1,0,0,1,0,0.0,0.5193,0.3528,0.0,0.8,0.84,0.62,49.6,0,0,0,19600,18766.666666666668,18627.4,4,10,None,0.0,0.0,217.3090666666667,4167300.1199999996,4124513.3159999996,4366592.43,1869,2020,2020-10-30
1,0,0,0,0,0.0,0.4912,0.3528,0.6,0.8,0.86,0.62,59.6,0,0,0,17125,16339.666666666666,16411.2,4,10,None,0.0,0.0,200.7496,3634118.2399999998,3651774.0799999996,3311476.77,2183,2020,2020-10-30
1,0,0,0,1,4.9,0.4744,0.4542,0.6,0.8,0.69,0.65,58.3,0,0,0,19520,17019.333333333332,16913.4,4,10,Community Night,9577.94,49449.21,197.2884,3727848.229999999,3730661.144,3815426.48,1555,2020,2020-10-30
1,0,0,1,0,0.0,0.4487,0.2,0.6,1.0,0.88,0.58,47.9,0,0,0,19812,18820.0,18868.2,4,10,None,0.0,0.0,218.12346666666667,4124761.4133333326,4159377.872,4262118.84,2026,2020,2020-10-30
1,0,0,0,1,5.37,0.4542,0.4295,0.2,0.4,0.65,0.8,69.3,0,0,0,17923,17026.0,16362.4,4,10,Family Night,7952.84,50584.5,196.47400000000002,3782971.16,3605249.772,3877297.4000000004,1712,2020,2020-10-30
1,0,0,0,1,4.42,0.4295,0.2,0.6,0.4,0.8,0.58,62.2,0,0,0,17341,15279.0,15485.2,5,10,Food Voucher,11752.49,38768.1,199.52800000000002,3344528.7133333334,3406858.6240000003,3608428.09,1906,2020,2020-10-31
1,0,0,1,1,4.89,0.566,0.4945,0.4,1.0,0.91,0.78,28.9,0,0,0,19156,18940.0,18602.8,5,10,Student Discount,2976.52,17137.11,218.73426666666668,4189711.69,4111824.4899999998,4116963.6,1278,2020,2020-10-31
1,0,0,1,0,0.0,0.3961,0.5193,0.8,0.2,0.79,0.84,46.9,0,0,0,19800,18213.666666666668,17990.8,5,10,None,0.0,0.0,216.2910666666667,4037922.360000001,4002185.324,4296149.5,2377,2020,2020-10-31
1,0,0,0,1,4.16,0.5078,0.4912,0.8,0.2,0.7,0.86,57.8,0,0,1,19393,16725.0,17161.4,5,10,Premium Experience,30250.82,57096.37,197.49200000000002,3710442.53,3796399.5099999993,3993643.65,2220,2020,2020-10-31
1,0,1,1,1,6.24,0.2,0.3879,0.6,0.4,0.58,0.83,64.1,0,0,1,20491,18961.666666666668,18789.2,5,10,Theme Night,16987.51,46330.08,237.46546666666666,4167371.2166666673,4162294.9340000004,4633375.21,1592,2020,2020-10-31
1,0,0,1,0,0.0,0.3879,0.5422,0.4,0.4,0.83,0.97,65.2,0,0,1,20917,19315.333333333332,19630.4,5,10,None,0.0,0.0,217.10546666666667,4237636.273333333,4351902.278,4404163.109999999,1435,2020,2020-10-31
1,0,0,0,0,0.0,0.4221,0.4912,0.6,0.6,0.73,0.86,51.4,0,0,1,19060,18067.333333333332,17992.8,5,10,None,0.0,0.0,198.10279999999997,4045781.296666667,4002270.416,3947929.0999999996,1749,2020,2020-10-31
1,0,0,1,1,5.14,0.3818,0.566,0.4,1.0,0.67,0.91,61.2,0,0,0,18203,16202.666666666666,16571.2,5,10,Food Voucher,10996.59,5537.72,213.84786666666668,3582189.98,3660746.8380000005,4058553.1,2063,2020,2020-10-31
1,0,0,0,1,4.29,0.3164,0.3961,0.4,0.2,0.6,0.79,60.4,0,0,0,18978,17679.0,17715.8,6,11,Community Night,7719.86,20687.97,195.45600000000002,3931899.896666667,3907881.6560000004,3930615.3200000003,1943,2020,2020-11-01
1,0,0,1,1,5.76,0.5422,0.5193,0.6,0.6,0.97,0.84,56.5,0,0,0,19060,17776.666666666668,18003.4,6,11,Family Night,9033.0,12421.27,219.95586666666668,3911128.01,3963421.1879999996,4093676.94,1786,2020,2020-11-01
1,0,0,1,0,0.0,0.3362,0.5422,0.2,0.8,0.68,0.97,70.1,0,0,0,18206,15631.333333333334,15783.2,6,11,None,0.0,0.0,214.05146666666667,3402380.44,3461297.7520000003,3927739.1,2414,2020,2020-11-01
1,0,0,0,0,0.0,0.4945,0.399,0.6,0.5,0.78,0.63,55.9,0,0,1,17732,16955.666666666668,16842.4,6,11,None,0.0,0.0,199.12079999999997,3754173.6733333333,3718578.8159999996,3743746.41,1315,2020,2020-11-01
1,0,0,0,1,4.82,0.399,0.4542,0.4,0.6,0.63,0.65,51.0,0,0,1,17608,16533.0,16035.4,6,11,Student Discount,3629.84,21605.71,196.06680000000003,3645996.016666667,3532638.7940000007,3468663.66,2257,2020,2020-11-01
1,0,0,0,1,4.81,0.407,0.3362,0.6,0.2,0.74,0.68,66.7,0,0,1,19432,17596.666666666668,16778.2,6,11,Student Discount,3854.81,73215.67,198.3064,3883023.58,3680745.872,3976124.09,1472,2020,2020-11-01
1,0,0,1,0,0.0,0.5906,0.2986,0.8,0.2,0.95,0.61,60.5,0,0,0,18064,15935.333333333334,16786.8,6,11,None,0.0,0.0,219.54866666666666,3517153.153333334,3706906.356,3876910.88,1629,2020,2020-11-01
1,0,0,0,1,6.18,0.2305,0.5078,0.4,0.4,0.57,0.7,45.8,0,0,0,18846,17585.0,17443.2,6,11,Family Night,7806.86,71460.27,194.8452,3893023.3866666667,3893210.878,3780889.1100000003,2100,2020,2020-11-01
0,0,0,0,1,4.39,0.399,0.4,0.6,0.6,0.63,0.59,44.2,0,0,1,17608,16369.0,16094.8,1,11,Student Discount,3558.75,71580.23,182.49346666666668,3650020.16,3550684.8760000006,3429857.05,2294,2020,2020-11-03
0,0,0,0,0,0.0,0.4945,0.399,0.4,0.3333,0.78,0.63,57.6,0,0,0,17732,16856.333333333332,16684.6,1,11,None,0.0,0.0,185.54746666666665,3722249.8800000004,3687995.9159999997,3160162.16,1352,2020,2020-11-03
0,0,0,0,0,0.0,0.3528,0.3961,0.8,0.4,0.62,0.79,28.1,0,0,0,17794,15255.333333333334,15996.6,1,11,None,0.0,0.0,182.28986666666665,3389964.2266666666,3579238.018,2667061.41,1823,2020,2020-11-03
0,0,0,1,0,0.0,0.5894,0.4945,0.6,0.8,0.81,0.78,64.5,0,0,0,20478,18959.666666666668,19560.2,1,11,None,0.0,0.0,203.12493333333333,4206358.899999999,4318666.086,4372326.03,2137,2020,2020-11-03
0,0,0,1,1,8.34,0.4,0.5422,0.8,0.4,0.59,0.97,51.4,0,0,1,16867,15304.333333333334,15257.0,1,11,Merchandise Giveaway,24708.31,8823.13,198.64573333333334,3345656.8766666665,3349165.002,3402739.3,1980,2020,2020-11-03
0,0,0,0,0,0.0,0.3895,0.407,0.8,0.8,0.76,0.74,55.8,0,0,0,19200,17293.333333333332,17993.2,1,11,None,0.0,0.0,185.14026666666663,3862518.44,4021156.159999999,3222348.4600000004,1509,2020,2020-11-03
0,0,0,1,0,0.0,0.4197,0.5193,0.6,0.2,0.71,0.84,66.6,0,0,0,18055,17028.333333333332,16902.6,1,11,None,0.0,0.0,201.08893333333333,3756100.6166666667,3724315.3800000004,3564870.98,1666,2020,2020-11-03
0,0,0,1,1,9.22,0.3003,0.5193,0.4,0.2,0.66,0.84,45.8,0,0,1,20356,18639.0,18675.2,1,11,Merchandise Giveaway,20708.7,41600.1,200.07093333333333,4147190.39,4156814.882,4470003.34,2451,2020,2020-11-03
0,0,0,0,0,0.0,0.4542,0.3362,0.8,0.2,0.65,0.68,37.8,0,0,0,17923,17439.333333333332,16601.6,2,11,None,0.0,0.0,182.90066666666667,3888376.59,3650128.9560000002,3305754.67,1703,2020,2020-11-04
0,0,0,0,0,0.0,0.4912,0.4,0.4,0.4,0.86,0.59,83.6,0,0,0,17125,15879.0,15981.8,2,11,None,0.0,0.0,187.17626666666666,3495710.56,3552425.2,2807822.18,2174,2020,2020-11-04
0,0,0,1,0,0.0,0.5193,0.4539,0.8,0.2,0.84,0.75,24.5,0,0,0,19600,19172.0,18654.4,2,11,None,0.0,0.0,203.73573333333334,4271872.953333333,4141289.176,3885267.47,1860,2020,2020-11-04
0,0,0,0,0,0.0,0.4539,0.399,0.4,0.2,0.75,0.63,59.5,0,0,0,18418,17125.0,16938.0,2,11,None,0.0,0.0,184.93666666666667,3778784.686666666,3752183.7460000003,3420969.67,2331,2020,2020-11-04
0,0,0,0,1,3.59,0.5121,0.4945,1.0,0.5,0.72,0.78,36.0,0,0,0,19621,17014.666666666668,17481.8,2,11,Premium Experience,34230.47,14076.67,184.32586666666666,3736466.8033333328,3817274.386,3971964.6199999996,1232,2020,2020-11-04
0,0,0,0,1,5.84,0.2986,0.3003,0.6,0.6,0.61,0.66,45.7,0,0,0,19077,16302.333333333334,16549.8,2,11,Community Night,10145.86,11807.08,182.08626666666663,3568896.1733333333,3637288.006,3991972.4999999995,1389,2020,2020-11-04
0,0,0,0,0,0.0,0.4744,0.2986,0.8,0.6,0.69,0.61,44.0,0,0,0,19520,17232.666666666668,17287.4,2,11,None,0.0,0.0,183.71506666666664,3768935.9699999993,3783536.196,3427029.56,1546,2020,2020-11-04
0,0,0,1,1,3.24,0.4487,0.4912,0.8,0.2,0.88,0.86,65.3,0,0,0,19812,19668.666666666668,19071.0,2,11,Corporate Partner Night,4300.65,31455.05,204.55013333333332,4320603.606666666,4195330.294,3929061.8400000003,2017,2020,2020-11-04
0,0,0,0,1,5.27,0.3961,0.4221,1.0,0.4,0.79,0.73,22.9,0,0,0,19800,19059.666666666668,18206.0,3,11,Family Night,8110.32,53877.86,185.75106666666665,4233426.676666668,4029724.804,3896953.5699999994,2368,2020,2020-11-05
0,0,0,1,0,0.0,0.3879,0.5894,0.4,0.6,0.83,0.81,72.2,0,0,1,20917,20269.666666666668,19468.4,3,11,None,0.0,0.0,203.53213333333332,4499919.703333333,4291722.87,3608395.43,1426,2020,2020-11-05
0,0,0,0,0,0.0,0.2,0.3164,0.6,0.6,0.58,0.6,32.3,0,0,0,20491,19887.333333333332,19098.2,3,11,None,0.0,0.0,181.47546666666665,4412496.390000001,4238234.336,3405733.17,1583,2020,2020-11-05
0,0,0,0,1,4.2,0.3818,0.5078,0.2,0.4,0.67,0.7,55.6,0,0,0,18203,16490.666666666668,16871.2,3,11,Community Night,8322.52,56120.84,183.30786666666665,3682707.716666667,3768867.226,3509050.4699999997,2054,2020,2020-11-05
0,0,0,1,0,0.0,0.4295,0.5894,0.6,0.4,0.8,0.81,55.0,0,0,0,17341,15808.333333333334,15639.2,3,11,None,0.0,0.0,202.92133333333337,3516293.903333334,3472092.9520000005,3527520.87,1897,2020,2020-11-05
0,0,0,1,1,4.59,0.5121,0.5193,0.2,0.0,0.72,0.84,56.9,0,0,0,19621,17427.666666666668,17663.0,3,11,Community Night,9101.52,15875.76,201.29253333333335,3828213.443333333,3878442.744,4112111.9099999997,1269,2020,2020-11-05
0,0,0,0,0,0.0,0.4912,0.2986,0.4,0.6,0.86,0.61,77.6,0,0,0,17125,15214.333333333334,15507.4,3,11,None,0.0,0.0,187.17626666666666,3304745.6166666667,3404330.7339999997,3129556.9299999997,2211,2020,2020-11-05
0,0,0,0,1,6.84,0.4221,0.4539,0.6,0.8,0.73,0.75,75.2,0,0,0,19060,17654.333333333332,17936.4,3,11,Theme Night,17932.75,60751.22,184.52946666666665,3933742.85,3996575.586,3635122.78,1740,2020,2020-11-05
1,0,0,0,1,3.75,0.407,0.3528,0.8,0.2,0.74,0.62,47.4,0,0,0,19432,17762.0,17345.8,4,11,Student Discount,3225.88,57164.06,198.3064,3904729.8966666665,3812825.0259999996,4268936.359999999,1463,2020,2020-11-06
1,0,0,1,0,0.0,0.566,0.4,0.6,0.3333,0.91,0.59,44.8,0,0,1,19156,18830.333333333332,18583.8,4,11,None,0.0,0.0,218.73426666666668,4137739.1133333333,4100676.528,3779868.83,1306,2020,2020-11-06
1,0,0,1,0,0.0,0.3164,0.566,0.4,0.8,0.6,0.91,62.7,0,0,0,18978,17756.666666666668,17662.0,4,11,None,0.0,0.0,212.4226666666667,3968664.136666667,3909801.408,3966738.35,1934,2020,2020-11-06
1,0,0,0,0,0.0,0.5078,0.3362,0.6,0.2,0.7,0.68,62.5,0,0,1,19393,16935.333333333332,16909.6,4,11,None,0.0,0.0,197.49200000000002,3768222.3833333333,3746694.37,3717990.16,2248,2020,2020-11-06
1,0,0,0,0,0.0,0.3818,0.2986,0.6,0.6,0.67,0.61,62.8,0,0,0,18203,16278.0,16447.0,4,11,None,0.0,0.0,196.8812,3629674.19,3662834.7019999996,3599637.81,2091,2020,2020-11-06
1,0,0,0,0,0.0,0.3362,0.4542,0.4,0.4,0.68,0.65,53.0,0,0,0,18206,16199.333333333334,15951.0,4,11,None,0.0,0.0,197.08479999999997,3564931.143333333,3505118.5660000006,3568053.2700000005,2405,2020,2020-11-06
1,0,0,1,1,5.63,0.5422,0.4744,0.6,0.6,0.97,0.69,71.2,0,0,0,19060,17827.666666666668,17808.2,4,11,Community Night,8407.19,36112.36,219.95586666666668,3966057.0033333334,3948761.81,4168556.6699999995,1777,2020,2020-11-06
1,0,0,1,1,6.5,0.5906,0.4539,0.6,0.2,0.95,0.75,43.5,0,0,0,18064,16268.666666666666,16645.0,4,11,Family Night,7863.82,16637.82,219.54866666666666,3583826.84,3680955.6160000004,4030824.37,1620,2020,2020-11-06
1,0,0,0,0,0.0,0.399,0.2,0.6,0.8,0.63,0.58,50.7,0,0,0,17608,15671.0,16096.2,5,11,None,0.0,0.0,196.06680000000003,3486008.84,3567301.7520000003,3658422.25,2285,2020,2020-11-07
