game_id,season,game_date,home_team_id,away_team_id,home_team_name,away_team_name,home_team_abbr,away_team_abbr,day_of_week,month,is_weekend,is_holiday_period,rivalry_flag,nationally_televised_flag,home_team_win_pct_entering_game,away_team_win_pct_entering_game,home_team_recent_form,away_team_recent_form,home_score,away_score,home_win_flag
1006,2019,2019-11-08,25,3,Portland Pines,Brooklyn Bridgers,POR,BKN,Friday,11,True,False,False,False,0.4416,0.4405,0.6,0.4,100,116,0
1007,2019,2019-11-28,25,5,Portland Pines,Chicago Cyclones,POR,CHI,Thursday,11,False,False,False,True,0.4416,0.4117,0.4,0.2,108,126,0
1008,2019,2019-12-18,25,6,Portland Pines,Cleveland Comets,POR,CLE,Wednesday,12,False,True,False,False,0.4416,0.4111,0.4,0.6,126,107,1
1009,2019,2020-01-07,25,19,Portland Pines,New Orleans Crescents,POR,NOR,Tuesday,1,False,True,False,False,0.4416,0.3828,0.6,0.8,106,101,1
1010,2019,2020-01-26,25,26,Portland Pines,Sacramento Capitals,POR,SAC,Sunday,1,True,True,False,False,0.4416,0.3553,0.6,0.2,100,86,1
1011,2019,2020-02-15,25,1,Portland Pines,Atlanta Flyers,POR,ATL,Saturday,2,True,False,False,False,0.4416,0.4577,0.6,0.6,102,103,0
1012,2019,2020-03-06,25,10,Portland Pines,San Francisco Waves,POR,GSF,Friday,3,True,False,False,True,0.4416,0.5413,0.6,0.4,119,129,0
1013,2019,2020-03-26,25,2,Portland Pines,Boston Harbors,POR,BOS,Thursday,3,False,False,False,True,0.4416,0.5598,0.6,0.4,97,104,0
1014,2019,2020-04-15,25,3,Portland Pines,Brooklyn Bridgers,POR,BKN,Wednesday,4,False,False,False,False,0.4416,0.4405,0.4,0.6,119,118,1
1015,2019,2019-11-02,25,29,Portland Pines,Salt Lake Summit,POR,SLC,Saturday,11,True,False,False,False,0.4416,0.289,0.4,0.4,95,94,1
1016,2019,2019-11-22,25,8,Portland Pines,Denver Peaks,POR,DEN,Friday,11,True,False,False,False,0.4416,0.4047,0.4,0.4,118,108,1
1017,2019,2019-12-12,25,19,Portland Pines,New Orleans Crescents,POR,NOR,Thursday,12,False,True,False,False,0.4416,0.3828,0.6,0.6,115,121,0
1018,2019,2020-01-01,25,20,Portland Pines,New York Empire,POR,NYE,Wednesday,1,False,True,False,True,0.4416,0.4467,0.6,0.2,111,110,1
1019,2019,2020-01-21,25,15,Portland Pines,Memphis Blues,POR,MEM,Tuesday,1,False,True,False,False,0.4416,0.3819,0.8,0.4,121,120,1
1020,2019,2020-02-09,25,27,Portland Pines,San Antonio Legends,POR,SAT,Sunday,2,True,False,False,False,0.4416,0.4034,0.8,0.2,129,119,1
1021,2019,2020-02-29,25,4,Portland Pines,Charlotte Crowns,POR,CHA,Saturday,2,True,False,False,False,0.4416,0.3371,0.8,0.4,127,120,1
1022,2019,2020-03-20,25,7,Portland Pines,Dallas Wranglers,POR,DAL,Friday,3,True,False,False,False,0.4416,0.3923,0.8,0.4,122,120,1
1023,2019,2020-04-09,25,8,Portland Pines,Denver Peaks,POR,DEN,Thursday,4,False,False,False,False,0.4416,0.4047,1.0,0.4,118,105,1
1024,2019,2019-10-27,25,4,Portland Pines,Charlotte Crowns,POR,CHA,Sunday,10,True,False,False,False,0.4416,0.3371,1.0,0.4,103,88,1
1025,2019,2019-11-16,25,9,Portland Pines,Detroit Motors,POR,DET,Saturday,11,True,False,False,False,0.4416,0.2436,1.0,0.4,120,137,0
1026,2019,2019-12-06,26,23,Sacramento Capitals,Philadelphia Founders,SAC,PHI,Friday,12,True,True,False,True,0.3553,0.5327,0.2,0.8,103,102,1
1027,2019,2019-12-26,26,22,Sacramento Capitals,Orlando Rays,SAC,ORL,Thursday,12,False,True,False,False,0.3553,0.23,0.2,0.2,119,100,1
1028,2019,2020-01-15,26,18,Sacramento Capitals,Minneapolis Northstars,SAC,MIN,Wednesday,1,False,True,False,False,0.3553,0.2567,0.4,0.4,112,122,0
1029,2019,2020-02-04,26,20,Sacramento Capitals,New York Empire,SAC,NYE,Tuesday,2,False,False,False,True,0.3553,0.4467,0.4,0.2,114,115,0
1030,2019,2020-02-23,26,24,Sacramento Capitals,Phoenix Firebirds,SAC,PHX,Sunday,2,True,False,False,False,0.3553,0.5354,0.4,0.4,96,97,0
1031,2019,2020-03-14,26,15,Sacramento Capitals,Memphis Blues,SAC,MEM,Saturday,3,True,False,False,False,0.3553,0.3819,0.4,0.2,115,101,1
1032,2019,2020-04-03,26,9,Sacramento Capitals,Detroit Motors,SAC,DET,Friday,4,True,False,False,False,0.3553,0.2436,0.4,0.4,97,98,0
1033,2019,2019-10-22,26,27,Sacramento Capitals,San Antonio Legends,SAC,SAT,Tuesday,10,False,False,False,False,0.3553,0.4034,0.2,0.2,109,114,0
1034,2019,2019-11-10,26,1,Sacramento Capitals,Atlanta Flyers,SAC,ATL,Sunday,11,True,False,False,False,0.3553,0.4577,0.2,0.8,97,105,0
1035,2019,2019-11-30,26,21,Sacramento Capitals,Oklahoma City Outlaws,SAC,OKC,Saturday,11,True,False,False,False,0.3553,0.3523,0.2,0.6,105,106,0
1036,2019,2019-12-20,26,2,Sacramento Capitals,Boston Harbors,SAC,BOS,Friday,12,True,True,False,True,0.3553,0.5598,0.2,0.4,100,99,1
1037,2019,2020-01-09,26,30,Sacramento Capitals,Washington Republic,SAC,WAS,Thursday,1,False,True,False,False,0.3553,0.3273,0.2,0.8,123,107,1
1038,2019,2020-01-29,26,11,Sacramento Capitals,Houston Meteors,SAC,HOU,Wednesday,1,False,True,False,False,0.3553,0.3688,0.4,0.4,111,104,1
1039,2019,2020-02-18,26,6,Sacramento Capitals,Cleveland Comets,SAC,CLE,Tuesday,2,False,False,False,False,0.3553,0.4111,0.6,0.6,124,106,1
1040,2019,2020-03-08,26,17,Sacramento Capitals,Milwaukee Barons,SAC,MIL,Sunday,3,True,False,False,False,0.3553,0.4297,0.8,0.6,111,112,0
1041,2019,2020-03-28,26,29,Sacramento Capitals,Salt Lake Summit,SAC,SLC,Saturday,3,True,False,False,False,0.3553,0.289,0.8,0.2,99,117,0
1042,2019,2019-10-16,26,13,Sacramento Capitals,Los Angeles Blaze,SAC,LAB,Wednesday,10,False,False,False,False,0.3553,0.4439,0.6,0.2,96,95,1
1043,2019,2019-11-05,26,14,Sacramento Capitals,Los Angeles Stars,SAC,LAS,Tuesday,11,False,False,False,True,0.3553,0.5395,0.6,0.4,97,104,0
1044,2019,2019-11-24,26,10,Sacramento Capitals,San Francisco Waves,SAC,GSF,Sunday,11,True,False,False,True,0.3553,0.5413,0.4,0.6,97,84,1
1045,2019,2019-12-14,26,25,Sacramento Capitals,Portland Pines,SAC,POR,Saturday,12,True,True,False,False,0.3553,0.4416,0.4,0.8,123,122,1
1046,2019,2020-01-03,26,8,Sacramento Capitals,Denver Peaks,SAC,DEN,Friday,1,True,True,False,False,0.3553,0.4047,0.6,0.2,118,124,0
1047,2019,2020-01-23,26,19,Sacramento Capitals,New Orleans Crescents,SAC,NOR,Thursday,1,False,True,False,False,0.3553,0.3828,0.6,0.6,114,133,0
1048,2019,2020-02-12,26,28,Sacramento Capitals,Toronto Towers,SAC,TOR,Wednesday,2,False,False,False,False,0.3553,0.3985,0.4,0.4,106,107,0
1049,2019,2020-03-03,26,4,Sacramento Capitals,Charlotte Crowns,SAC,CHA,Tuesday,3,False,False,False,False,0.3553,0.3371,0.4,0.2,120,121,0
1050,2019,2020-03-22,26,12,Sacramento Capitals,Indianapolis Racers,SAC,IND,Sunday,3,True,False,False,False,0.3553,0.4468,0.2,0.2,96,95,1
1051,2019,2020-04-11,26,7,Sacramento Capitals,Dallas Wranglers,SAC,DAL,Saturday,4,True,False,False,False,0.3553,0.3923,0.2,0.2,121,122,0
1052,2019,2019-10-30,26,3,Sacramento Capitals,Brooklyn Bridgers,SAC,BKN,Wednesday,10,False,False,False,False,0.3553,0.4405,0.2,0.4,123,109,1
1053,2019,2019-11-19,26,5,Sacramento Capitals,Chicago Cyclones,SAC,CHI,Tuesday,11,False,False,False,True,0.3553,0.4117,0.4,0.4,129,112,1
1054,2019,2019-12-08,26,16,Sacramento Capitals,Miami Storm,SAC,MIA,Sunday,12,True,True,False,True,0.3553,0.4774,0.6,0.6,100,114,0
1055,2019,2019-12-28,26,7,Sacramento Capitals,Dallas Wranglers,SAC,DAL,Saturday,12,True,True,False,False,0.3553,0.3923,0.6,0.4,115,106,1
1056,2019,2020-01-17,26,27,Sacramento Capitals,San Antonio Legends,SAC,SAT,Friday,1,True,True,False,False,0.3553,0.4034,0.6,0.4,116,97,1
1057,2019,2020-02-06,26,22,Sacramento Capitals,Orlando Rays,SAC,ORL,Thursday,2,False,False,False,False,0.3553,0.23,0.8,0.2,112,111,1
1058,2019,2020-02-26,26,3,Sacramento Capitals,Brooklyn Bridgers,SAC,BKN,Wednesday,2,False,False,False,False,0.3553,0.4405,0.8,0.4,121,122,0
1059,2019,2020-03-17,26,12,Sacramento Capitals,Indianapolis Racers,SAC,IND,Tuesday,3,False,False,False,False,0.3553,0.4468,0.6,0.2,115,116,0
1060,2019,2020-04-05,26,8,Sacramento Capitals,Denver Peaks,SAC,DEN,Sunday,4,True,False,False,False,0.3553,0.4047,0.6,0.2,114,113,1
1061,2019,2019-10-24,26,6,Sacramento Capitals,Cleveland Comets,SAC,CLE,Thursday,10,False,False,False,False,0.3553,0.4111,0.6,0.4,105,121,0
1062,2019,2019-11-13,26,25,Sacramento Capitals,Portland Pines,SAC,POR,Wednesday,11,False,False,False,False,0.3553,0.4416,0.4,0.6,120,125,0
1063,2019,2019-12-03,26,18,Sacramento Capitals,Minneapolis Northstars,SAC,MIN,Tuesday,12,False,True,False,False,0.3553,0.2567,0.2,0.6,124,125,0
1064,2019,2019-12-22,26,6,Sacramento Capitals,Cleveland Comets,SAC,CLE,Sunday,12,True,True,False,False,0.3553,0.4111,0.2,0.4,103,85,1
1065,2019,2020-01-11,26,19,Sacramento Capitals,New Orleans Crescents,SAC,NOR,Saturday,1,True,True,False,False,0.3553,0.3828,0.4,0.6,129,112,1
1066,2019,2020-01-31,26,12,Sacramento Capitals,Indianapolis Racers,SAC,IND,Friday,1,True,True,False,False,0.3553,0.4468,0.4,0.4,101,100,1
1067,2019,2020-02-20,27,30,San Antonio Legends,Washington Republic,SAT,WAS,Thursday,2,False,False,False,False,0.4034,0.3273,0.4,0.6,129,132,0
1068,2019,2020-03-11,27,21,San Antonio Legends,Oklahoma City Outlaws,SAT,OKC,Wednesday,3,False,False,False,False,0.4034,0.3523,0.4,0.6,124,123,1
1069,2019,2020-03-31,27,18,San Antonio Legends,Minneapolis Northstars,SAT,MIN,Tuesday,3,False,False,False,False,0.4034,0.2567,0.4,0.8,116,96,1
1070,2019,2019-10-18,27,6,San Antonio Legends,Cleveland Comets,SAT,CLE,Friday,10,True,False,False,False,0.4034,0.4111,0.6,0.4,97,90,1
1071,2019,2019-11-07,27,1,San Antonio Legends,Atlanta Flyers,SAT,ATL,Thursday,11,False,False,False,False,0.4034,0.4577,0.6,0.8,113,112,1
1072,2019,2019-11-27,27,22,San Antonio Legends,Orlando Rays,SAT,ORL,Wednesday,11,False,False,False,False,0.4034,0.23,0.8,0.2,105,112,0
1073,2019,2019-12-17,27,26,San Antonio Legends,Sacramento Capitals,SAT,SAC,Tuesday,12,False,True,False,False,0.4034,0.3553,0.8,0.6,122,121,1
1074,2019,2020-01-05,27,5,San Antonio Legends,Chicago Cyclones,SAT,CHI,Sunday,1,True,True,False,True,0.4034,0.4117,0.8,0.4,111,112,0
1075,2019,2020-01-25,27,17,San Antonio Legends,Milwaukee Barons,SAT,MIL,Saturday,1,True,True,False,False,0.4034,0.4297,0.6,0.6,107,108,0
1076,2019,2020-02-14,27,24,San Antonio Legends,Phoenix Firebirds,SAT,PHX,Friday,2,True,False,False,False,0.4034,0.5354,0.4,0.4,103,87,1
1077,2019,2020-03-05,27,15,San Antonio Legends,Memphis Blues,SAT,MEM,Thursday,3,False,False,False,False,0.4034,0.3819,0.4,0.2,107,90,1
1078,2019,2020-03-25,27,12,San Antonio Legends,Indianapolis Racers,SAT,IND,Wednesday,3,False,False,False,False,0.4034,0.4468,0.6,0.4,95,80,1
1079,2019,2020-04-14,27,11,San Antonio Legends,Houston Meteors,SAT,HOU,Tuesday,4,False,False,False,False,0.4034,0.3688,0.6,0.4,103,104,0
1080,2019,2019-11-01,27,23,San Antonio Legends,Philadelphia Founders,SAT,PHI,Friday,11,True,False,False,True,0.4034,0.5327,0.6,0.8,120,112,1
1081,2019,2019-11-21,27,2,San Antonio Legends,Boston Harbors,SAT,BOS,Thursday,11,False,False,False,True,0.4034,0.5598,0.8,0.4,128,130,0
1082,2019,2019-12-11,27,16,San Antonio Legends,Miami Storm,SAT,MIA,Wednesday,12,False,True,False,True,0.4034,0.4774,0.6,0.8,122,123,0
1083,2019,2019-12-31,27,4,San Antonio Legends,Charlotte Crowns,SAT,CHA,Tuesday,12,False,True,False,False,0.4034,0.3371,0.4,0.2,125,124,1
1084,2019,2020-01-19,27,20,San Antonio Legends,New York Empire,SAT,NYE,Sunday,1,True,True,False,True,0.4034,0.4467,0.4,0.4,104,103,1
1085,2019,2020-02-08,27,7,San Antonio Legends,Dallas Wranglers,SAT,DAL,Saturday,2,True,False,False,False,0.4034,0.3923,0.6,0.4,105,106,0
1086,2019,2020-02-28,27,3,San Antonio Legends,Brooklyn Bridgers,SAT,BKN,Friday,2,True,False,False,False,0.4034,0.4405,0.4,0.4,112,114,0
1087,2019,2020-03-19,27,8,San Antonio Legends,Denver Peaks,SAT,DEN,Thursday,3,False,False,False,False,0.4034,0.4047,0.4,0.2,128,127,1
1088,2019,2020-04-08,27,25,San Antonio Legends,Portland Pines,SAT,POR,Wednesday,4,False,False,False,False,0.4034,0.4416,0.6,0.6,104,103,1
1089,2019,2019-10-26,27,19,San Antonio Legends,New Orleans Crescents,SAT,NOR,Saturday,10,True,False,False,False,0.4034,0.3828,0.6,0.6,123,115,1
1090,2019,2019-11-15,27,28,San Antonio Legends,Toronto Towers,SAT,TOR,Friday,11,True,False,False,False,0.4034,0.3985,0.6,0.6,101,102,0
1091,2019,2019-12-05,27,10,San Antonio Legends,San Francisco Waves,SAT,GSF,Thursday,12,False,True,False,True,0.4034,0.5413,0.6,0.4,100,99,1
1092,2019,2019-12-25,27,29,San Antonio Legends,Salt Lake Summit,SAT,SLC,Wednesday,12,False,True,False,False,0.4034,0.289,0.8,0.4,95,94,1
1093,2019,2020-01-14,27,13,San Antonio Legends,Los Angeles Blaze,SAT,LAB,Tuesday,1,False,True,False,False,0.4034,0.4439,0.8,0.2,97,86,1
1094,2019,2020-02-02,27,14,San Antonio Legends,Los Angeles Stars,SAT,LAS,Sunday,2,True,False,False,True,0.4034,0.5395,0.8,0.6,129,128,1
1095,2019,2020-02-22,27,9,San Antonio Legends,Detroit Motors,SAT,DET,Saturday,2,True,False,False,False,0.4034,0.2436,0.8,0.6,106,107,0
1096,2019,2020-03-13,27,12,San Antonio Legends,Indianapolis Racers,SAT,IND,Friday,3,True,False,False,False,0.4034,0.4468,0.8,0.4,105,108,0
1097,2019,2020-04-02,27,4,San Antonio Legends,Charlotte Crowns,SAT,CHA,Thursday,4,False,False,False,False,0.4034,0.3371,0.6,0.2,119,127,0
1098,2019,2019-10-20,27,5,San Antonio Legends,Chicago Cyclones,SAT,CHI,Sunday,10,True,False,False,True,0.4034,0.4117,0.4,0.6,114,126,0
1099,2019,2019-11-09,27,28,San Antonio Legends,Toronto Towers,SAT,TOR,Saturday,11,True,False,False,False,0.4034,0.3985,0.2,0.6,109,108,1
1100,2019,2019-11-29,27,1,San Antonio Legends,Atlanta Flyers,SAT,ATL,Friday,11,True,False,False,False,0.4034,0.4577,0.2,0.6,128,112,1
1101,2019,2019-12-19,27,10,San Antonio Legends,San Francisco Waves,SAT,GSF,Thursday,12,False,True,False,True,0.4034,0.5413,0.4,0.4,111,112,0
1102,2019,2020-01-08,27,28,San Antonio Legends,Toronto Towers,SAT,TOR,Wednesday,1,False,True,False,False,0.4034,0.3985,0.4,0.6,98,81,1
1103,2019,2020-01-28,27,18,San Antonio Legends,Minneapolis Northstars,SAT,MIN,Tuesday,1,False,True,False,False,0.4034,0.2567,0.6,0.6,124,123,1
1104,2019,2020-02-16,27,3,San Antonio Legends,Brooklyn Bridgers,SAT,BKN,Sunday,2,True,False,False,False,0.4034,0.4405,0.8,0.6,99,100,0
1105,2019,2020-03-07,27,14,San Antonio Legends,Los Angeles Stars,SAT,LAS,Saturday,3,True,False,False,True,0.4034,0.5395,0.6,0.6,99,96,1
1106,2019,2020-03-27,27,30,San Antonio Legends,Washington Republic,SAT,WAS,Friday,3,True,False,False,False,0.4034,0.3273,0.6,0.6,116,115,1
1107,2019,2019-10-15,27,12,San Antonio Legends,Indianapolis Racers,SAT,IND,Tuesday,10,False,False,False,False,0.4034,0.4468,0.8,0.4,114,115,0
1108,2019,2019-11-03,28,17,Toronto Towers,Milwaukee Barons,TOR,MIL,Sunday,11,True,False,False,False,0.3985,0.4297,0.4,0.8,95,94,1
1109,2019,2019-11-23,28,25,Toronto Towers,Portland Pines,TOR,POR,Saturday,11,True,False,False,False,0.3985,0.4416,0.6,0.4,128,129,0
1110,2019,2019-12-13,28,9,Toronto Towers,Detroit Motors,TOR,DET,Friday,12,True,True,False,False,0.3985,0.2436,0.4,0.8,99,80,1
1111,2019,2020-01-02,28,3,Toronto Towers,Brooklyn Bridgers,TOR,BKN,Thursday,1,False,True,False,False,0.3985,0.4405,0.4,0.6,111,112,0
1112,2019,2020-01-22,28,21,Toronto Towers,Oklahoma City Outlaws,TOR,OKC,Wednesday,1,False,True,False,False,0.3985,0.3523,0.4,0.6,125,124,1
1113,2019,2020-02-11,28,20,Toronto Towers,New York Empire,TOR,NYE,Tuesday,2,False,False,False,True,0.3985,0.4467,0.6,0.4,106,107,0
1114,2019,2020-03-01,28,14,Toronto Towers,Los Angeles Stars,TOR,LAS,Sunday,3,True,False,False,True,0.3985,0.5395,0.4,0.4,102,83,1
1115,2019,2020-03-21,28,2,Toronto Towers,Boston Harbors,TOR,BOS,Saturday,3,True,False,False,True,0.3985,0.5598,0.6,0.6,106,107,0
1116,2019,2020-04-10,28,8,Toronto Towers,Denver Peaks,TOR,DEN,Friday,4,True,False,False,False,0.3985,0.4047,0.4,0.2,123,140,0
1117,2019,2019-10-29,28,11,Toronto Towers,Houston Meteors,TOR,HOU,Tuesday,10,False,False,False,False,0.3985,0.3688,0.4,0.4,122,121,1
1118,2019,2019-11-17,28,30,Toronto Towers,Washington Republic,TOR,WAS,Sunday,11,True,False,False,False,0.3985,0.3273,0.4,0.4,111,93,1
1119,2019,2019-12-07,28,18,Toronto Towers,Minneapolis Northstars,TOR,MIN,Saturday,12,True,True,False,False,0.3985,0.2567,0.6,0.6,125,126,0
1120,2019,2019-12-27,28,12,Toronto Towers,Indianapolis Racers,TOR,IND,Friday,12,True,True,False,False,0.3985,0.4468,0.4,0.6,122,114,1
1121,2019,2020-01-16,28,4,Toronto Towers,Charlotte Crowns,TOR,CHA,Thursday,1,False,True,False,False,0.3985,0.3371,0.6,0.4,129,126,1
1122,2019,2020-02-05,28,5,Toronto Towers,Chicago Cyclones,TOR,CHI,Wednesday,2,False,False,False,True,0.3985,0.4117,0.8,0.8,99,111,0
1123,2019,2020-02-25,28,16,Toronto Towers,Miami Storm,TOR,MIA,Tuesday,2,False,False,False,True,0.3985,0.4774,0.6,0.8,102,115,0
1124,2019,2020-03-15,28,22,Toronto Towers,Orlando Rays,TOR,ORL,Sunday,3,True,False,False,False,0.3985,0.23,0.4,0.4,98,97,1
1125,2019,2020-04-04,28,1,Toronto Towers,Atlanta Flyers,TOR,ATL,Saturday,4,True,False,False,False,0.3985,0.4577,0.6,0.6,115,103,1
1126,2019,2019-10-23,28,15,Toronto Towers,Memphis Blues,TOR,MEM,Wednesday,10,False,False,False,False,0.3985,0.3819,0.6,0.2,111,112,0
1127,2019,2019-11-12,28,24,Toronto Towers,Phoenix Firebirds,TOR,PHX,Tuesday,11,False,False,False,False,0.3985,0.5354,0.4,0.4,97,86,1
1128,2019,2019-12-01,28,7,Toronto Towers,Dallas Wranglers,TOR,DAL,Sunday,12,True,True,False,False,0.3985,0.3923,0.6,0.6,101,95,1
1129,2019,2019-12-21,28,10,Toronto Towers,San Francisco Waves,TOR,GSF,Saturday,12,True,True,False,True,0.3985,0.5413,0.8,0.6,114,129,0
1130,2019,2020-01-10,28,13,Toronto Towers,Los Angeles Blaze,TOR,LAB,Friday,1,True,True,False,False,0.3985,0.4439,0.6,0.2,126,125,1
1131,2019,2020-01-30,28,27,Toronto Towers,San Antonio Legends,TOR,SAT,Thursday,1,False,True,False,False,0.3985,0.4034,0.6,0.6,120,119,1
1132,2019,2020-02-19,28,26,Toronto Towers,Sacramento Capitals,TOR,SAC,Wednesday,2,False,False,False,False,0.3985,0.3553,0.8,0.6,101,85,1
1133,2019,2020-03-10,28,6,Toronto Towers,Cleveland Comets,TOR,CLE,Tuesday,3,False,False,False,False,0.3985,0.4111,0.8,0.2,110,109,1
1134,2019,2020-03-29,28,29,Toronto Towers,Salt Lake Summit,TOR,SLC,Sunday,3,True,False,False,False,0.3985,0.289,0.8,0.4,99,102,0
1135,2019,2019-10-17,28,23,Toronto Towers,Philadelphia Founders,TOR,PHI,Thursday,10,False,False,False,True,0.3985,0.5327,0.8,0.6,106,107,0
1136,2019,2019-11-06,28,19,Toronto Towers,New Orleans Crescents,TOR,NOR,Wednesday,11,False,False,False,False,0.3985,0.3828,0.6,0.4,113,97,1
1137,2019,2019-11-26,28,5,Toronto Towers,Chicago Cyclones,TOR,CHI,Tuesday,11,False,False,False,True,0.3985,0.4117,0.6,0.8,95,88,1
1138,2019,2019-12-15,28,27,Toronto Towers,San Antonio Legends,TOR,SAT,Sunday,12,True,True,False,False,0.3985,0.4034,0.6,0.4,105,99,1
1139,2019,2020-01-04,28,19,Toronto Towers,New Orleans Crescents,TOR,NOR,Saturday,1,True,True,False,False,0.3985,0.3828,0.6,0.4,127,128,0
1140,2019,2020-01-24,28,10,Toronto Towers,San Francisco Waves,TOR,GSF,Friday,1,True,True,False,True,0.3985,0.5413,0.6,0.6,101,107,0
1141,2019,2020-02-13,28,13,Toronto Towers,Los Angeles Blaze,TOR,LAB,Thursday,2,False,False,False,False,0.3985,0.4439,0.6,0.2,101,94,1
1142,2019,2020-03-04,28,22,Toronto Towers,Orlando Rays,TOR,ORL,Wednesday,3,False,False,False,False,0.3985,0.23,0.6,0.4,125,128,0
1143,2019,2020-03-24,28,21,Toronto Towers,Oklahoma City Outlaws,TOR,OKC,Tuesday,3,False,False,False,False,0.3985,0.3523,0.4,0.6,119,112,1
1144,2019,2020-04-12,28,14,Toronto Towers,Los Angeles Stars,TOR,LAS,Sunday,4,True,False,False,True,0.3985,0.5395,0.4,0.2,106,111,0
1145,2019,2019-10-31,28,9,Toronto Towers,Detroit Motors,TOR,DET,Thursday,10,False,False,False,False,0.3985,0.2436,0.4,0.8,108,105,1
1146,2019,2019-11-20,28,20,Toronto Towers,New York Empire,TOR,NYE,Wednesday,11,False,False,False,True,0.3985,0.4467,0.6,0.6,113,114,0
1147,2019,2019-12-10,28,20,Toronto Towers,New York Empire,TOR,NYE,Tuesday,12,False,True,False,True,0.3985,0.4467,0.4,0.6,95,96,0
1148,2019,2019-12-29,28,18,Toronto Towers,Minneapolis Northstars,TOR,MIN,Sunday,12,True,True,False,False,0.3985,0.2567,0.4,0.6,120,116,1
1149,2019,2020-01-18,29,16,Salt Lake Summit,Miami Storm,SLC,MIA,Saturday,1,True,True,False,True,0.289,0.4774,0.4,0.8,118,117,1
1150,2019,2020-02-07,29,23,Salt Lake Summit,Philadelphia Founders,SLC,PHI,Friday,2,True,False,False,True,0.289,0.5327,0.6,0.6,105,104,1
1151,2019,2020-02-27,29,1,Salt Lake Summit,Atlanta Flyers,SLC,ATL,Thursday,2,False,False,False,False,0.289,0.4577,0.8,0.4,99,98,1
1152,2019,2020-03-18,29,2,Salt Lake Summit,Boston Harbors,SLC,BOS,Wednesday,3,False,False,False,True,0.289,0.5598,0.8,0.8,118,120,0
1153,2019,2020-04-07,29,28,Salt Lake Summit,Toronto Towers,SLC,TOR,Tuesday,4,False,False,False,False,0.289,0.3985,0.8,0.4,114,113,1
1154,2019,2019-10-25,29,8,Salt Lake Summit,Denver Peaks,SLC,DEN,Friday,10,True,False,False,False,0.289,0.4047,0.8,0.4,127,144,0
1155,2019,2019-11-14,29,14,Salt Lake Summit,Los Angeles Stars,SLC,LAS,Thursday,11,False,False,False,True,0.289,0.5395,0.6,0.4,99,89,1
1156,2019,2019-12-04,29,15,Salt Lake Summit,Memphis Blues,SLC,MEM,Wednesday,12,False,True,False,False,0.289,0.3819,0.6,0.4,108,107,1
1157,2019,2019-12-24,29,4,Salt Lake Summit,Charlotte Crowns,SLC,CHA,Tuesday,12,False,True,False,False,0.289,0.3371,0.6,0.4,117,118,0
1158,2019,2020-01-12,29,7,Salt Lake Summit,Dallas Wranglers,SLC,DAL,Sunday,1,True,True,False,False,0.289,0.3923,0.6,0.4,125,142,0
1159,2019,2020-02-01,29,21,Salt Lake Summit,Oklahoma City Outlaws,SLC,OKC,Saturday,2,True,False,False,False,0.289,0.3523,0.4,0.4,120,104,1
1160,2019,2020-02-21,29,6,Salt Lake Summit,Cleveland Comets,SLC,CLE,Friday,2,True,False,False,False,0.289,0.4111,0.6,0.2,111,116,0
1161,2019,2020-03-12,29,5,Salt Lake Summit,Chicago Cyclones,SLC,CHI,Thursday,3,False,False,False,True,0.289,0.4117,0.4,0.6,113,112,1
1162,2019,2020-04-01,29,24,Salt Lake Summit,Phoenix Firebirds,SLC,PHX,Wednesday,4,False,False,False,False,0.289,0.5354,0.4,0.4,112,128,0
1163,2019,2019-10-19,29,17,Salt Lake Summit,Milwaukee Barons,SLC,MIL,Saturday,10,True,False,False,False,0.289,0.4297,0.4,0.6,123,135,0
1164,2019,2019-11-08,29,22,Salt Lake Summit,Orlando Rays,SLC,ORL,Friday,11,True,False,False,False,0.289,0.23,0.4,0.4,107,97,1
1165,2019,2019-11-28,29,30,Salt Lake Summit,Washington Republic,SLC,WAS,Thursday,11,False,False,False,False,0.289,0.3273,0.4,0.2,120,104,1
1166,2019,2019-12-18,29,13,Salt Lake Summit,Los Angeles Blaze,SLC,LAB,Wednesday,12,False,True,False,False,0.289,0.4439,0.6,0.2,129,130,0
1167,2019,2020-01-07,29,3,Salt Lake Summit,Brooklyn Bridgers,SLC,BKN,Tuesday,1,False,True,False,False,0.289,0.4405,0.4,0.8,113,95,1
1168,2019,2020-01-26,29,12,Salt Lake Summit,Indianapolis Racers,SLC,IND,Sunday,1,True,True,False,False,0.289,0.4468,0.6,0.4,116,105,1
1169,2019,2020-02-15,29,25,Salt Lake Summit,Portland Pines,SLC,POR,Saturday,2,True,False,False,False,0.289,0.4416,0.8,0.4,97,108,0
1170,2019,2020-03-06,29,9,Salt Lake Summit,Detroit Motors,SLC,DET,Friday,3,True,False,False,False,0.289,0.2436,0.6,0.6,97,96,1
1171,2019,2020-03-26,29,26,Salt Lake Summit,Sacramento Capitals,SLC,SAC,Thursday,3,False,False,False,False,0.289,0.3553,0.6,0.6,112,113,0
1172,2019,2020-04-15,29,18,Salt Lake Summit,Minneapolis Northstars,SLC,MIN,Wednesday,4,False,False,False,False,0.289,0.2567,0.6,0.4,98,99,0
1173,2019,2019-11-02,29,19,Salt Lake Summit,New Orleans Crescents,SLC,NOR,Saturday,11,True,False,False,False,0.289,0.3828,0.4,0.4,107,106,1
